event_id,conversation_id,timestamp,event_type,state_before,state_after,source,payload
evt_00656,conv_0065,2026-06-13 09:13:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Toyota Camry""}"
evt_00657,conv_0065,2026-06-13 09:14:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 165-75-25""}"
evt_02028,conv_0208,2026-06-13 09:14:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_02029,conv_0208,2026-06-13 09:15:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01024""}"
evt_02030,conv_0208,2026-06-13 09:16:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.83}"
evt_02031,conv_0208,2026-06-13 09:17:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_02094,conv_0217,2026-06-13 09:19:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_02095,conv_0217,2026-06-13 09:20:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01066""}"
evt_00658,conv_0065,2026-06-13 09:21:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0065""}"
evt_02032,conv_0208,2026-06-13 09:21:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_02096,conv_0217,2026-06-13 09:21:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""cancel_or_reschedule"",""confidence"":0.91}"
evt_00659,conv_0065,2026-06-13 09:22:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0065""}"
evt_02033,conv_0208,2026-06-13 09:22:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_02097,conv_0217,2026-06-13 09:22:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""cancel_or_reschedule""}"
evt_02098,conv_0217,2026-06-13 09:24:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 317-47-31""}"
evt_02099,conv_0217,2026-06-13 09:25:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""booking_reference"",""value"":""BK-2217""}"
evt_02100,conv_0217,2026-06-13 09:26:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""cancel_or_reschedule_action"",""value"":""reschedule""}"
evt_00660,conv_0065,2026-06-13 09:27:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0065""}"
evt_02101,conv_0217,2026-06-13 09:33:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0217""}"
evt_02102,conv_0217,2026-06-13 09:34:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0217""}"
evt_02103,conv_0217,2026-06-13 09:39:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0217""}"
evt_00427,conv_0043,2026-06-13 10:08:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00428,conv_0043,2026-06-13 10:09:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00211""}"
evt_00429,conv_0043,2026-06-13 10:10:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.88}"
evt_00430,conv_0043,2026-06-13 10:11:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00431,conv_0043,2026-06-13 10:13:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_00432,conv_0043,2026-06-13 10:14:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Toyota Camry""}"
evt_00433,conv_0043,2026-06-13 10:15:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 143-53-49""}"
evt_00434,conv_0043,2026-06-13 10:22:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0043""}"
evt_00435,conv_0043,2026-06-13 10:23:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0043""}"
evt_00436,conv_0043,2026-06-13 10:28:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0043""}"
evt_00326,conv_0033,2026-06-13 10:32:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00327,conv_0033,2026-06-13 10:33:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00163""}"
evt_00328,conv_0033,2026-06-13 10:34:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.9}"
evt_00329,conv_0033,2026-06-13 10:35:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00330,conv_0033,2026-06-13 10:37:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_00331,conv_0033,2026-06-13 10:38:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Kia K5""}"
evt_00332,conv_0033,2026-06-13 10:39:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 133-43-19""}"
evt_00333,conv_0033,2026-06-13 10:46:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0033""}"
evt_00334,conv_0033,2026-06-13 10:47:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0033""}"
evt_00335,conv_0033,2026-06-13 10:52:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0033""}"
evt_01986,conv_0201,2026-06-13 12:51:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01987,conv_0201,2026-06-13 12:52:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00991""}"
evt_01988,conv_0201,2026-06-13 12:53:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.95}"
evt_01989,conv_0201,2026-06-13 12:54:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01990,conv_0201,2026-06-13 12:58:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01991,conv_0201,2026-06-13 12:59:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01313,conv_0130,2026-06-13 13:22:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01314,conv_0130,2026-06-13 13:23:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00637""}"
evt_01315,conv_0130,2026-06-13 13:24:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.87}"
evt_01316,conv_0130,2026-06-13 13:25:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01317,conv_0130,2026-06-13 13:27:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_01318,conv_0130,2026-06-13 13:28:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Geely Monjaro""}"
evt_01319,conv_0130,2026-06-13 13:29:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 230-50-40""}"
evt_01320,conv_0130,2026-06-13 13:35:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Ceramic coating""}"
evt_01321,conv_0130,2026-06-13 13:36:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0130""}"
evt_01322,conv_0130,2026-06-13 13:37:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0130""}"
evt_00558,conv_0056,2026-06-13 13:39:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_00559,conv_0056,2026-06-13 13:40:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00278""}"
evt_00560,conv_0056,2026-06-13 13:41:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.87}"
evt_00561,conv_0056,2026-06-13 13:42:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01323,conv_0130,2026-06-13 13:42:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0130""}"
evt_00562,conv_0056,2026-06-13 13:44:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_00563,conv_0056,2026-06-13 13:45:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_00564,conv_0056,2026-06-13 13:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 156-66-88""}"
evt_00565,conv_0056,2026-06-13 13:53:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0056""}"
evt_00566,conv_0056,2026-06-13 13:54:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0056""}"
evt_00567,conv_0056,2026-06-13 13:55:00,handoff_sent,handoff_sent,handoff_sent,fsm,"{""request_id"":""req_0056"",""duplicate"":true}"
evt_00568,conv_0056,2026-06-13 13:59:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0056""}"
evt_01124,conv_0112,2026-06-13 14:41:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01125,conv_0112,2026-06-13 14:42:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00547""}"
evt_01126,conv_0112,2026-06-13 14:43:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.87}"
evt_01127,conv_0112,2026-06-13 14:44:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01128,conv_0112,2026-06-13 14:46:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_01129,conv_0112,2026-06-13 14:47:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_01130,conv_0112,2026-06-13 14:48:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 212-32-76""}"
evt_01131,conv_0112,2026-06-13 14:55:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0112""}"
evt_01132,conv_0112,2026-06-13 14:56:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0112""}"
evt_01133,conv_0112,2026-06-13 15:01:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0112""}"
evt_01527,conv_0149,2026-06-13 15:45:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01528,conv_0149,2026-06-13 15:46:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00732""}"
evt_01529,conv_0149,2026-06-13 15:47:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.91}"
evt_01530,conv_0149,2026-06-13 15:48:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01531,conv_0149,2026-06-13 15:50:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_01532,conv_0149,2026-06-13 15:51:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Skoda Octavia""}"
evt_01533,conv_0149,2026-06-13 15:52:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 249-69-97""}"
evt_01534,conv_0149,2026-06-13 15:58:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Ceramic coating""}"
evt_01535,conv_0149,2026-06-13 15:59:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0149""}"
evt_01536,conv_0149,2026-06-13 16:00:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0149""}"
evt_01537,conv_0149,2026-06-13 16:05:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0149""}"
evt_00136,conv_0014,2026-06-13 17:26:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_00137,conv_0014,2026-06-13 17:27:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00068""}"
evt_00138,conv_0014,2026-06-13 17:28:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.94}"
evt_00139,conv_0014,2026-06-13 17:29:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00140,conv_0014,2026-06-13 17:31:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Window tinting""}"
evt_00141,conv_0014,2026-06-13 17:32:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_00142,conv_0014,2026-06-13 17:33:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 114-24-52""}"
evt_00143,conv_0014,2026-06-13 17:40:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0014""}"
evt_00144,conv_0014,2026-06-13 17:41:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0014""}"
evt_00145,conv_0014,2026-06-13 17:46:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0014""}"
evt_02022,conv_0207,2026-06-13 18:01:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_02023,conv_0207,2026-06-13 18:02:00,message_received,idle,message_received,bot,"{""message_id"":""msg_01018""}"
evt_02024,conv_0207,2026-06-13 18:03:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.85}"
evt_02025,conv_0207,2026-06-13 18:04:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_02026,conv_0207,2026-06-13 18:08:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_02027,conv_0207,2026-06-13 18:09:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01864,conv_0182,2026-06-13 18:18:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01865,conv_0182,2026-06-13 18:19:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00896""}"
evt_01866,conv_0182,2026-06-13 18:20:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""general_question"",""confidence"":0.84}"
evt_01867,conv_0182,2026-06-13 18:21:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""general_question""}"
evt_01868,conv_0182,2026-06-13 18:25:00,answer_sent,scenario_active,answered,bot,"{""answer_type"":""general""}"
evt_01869,conv_0182,2026-06-13 18:26:00,conversation_closed,answered,conversation_closed,fsm,"{""reason"":""answered""}"
evt_01593,conv_0155,2026-06-13 19:12:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01594,conv_0155,2026-06-13 19:13:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00761""}"
evt_01595,conv_0155,2026-06-13 19:14:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.93}"
evt_01596,conv_0155,2026-06-13 19:15:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01597,conv_0155,2026-06-13 19:17:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01598,conv_0155,2026-06-13 19:18:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_01599,conv_0155,2026-06-13 19:19:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 255-75-25""}"
evt_01600,conv_0155,2026-06-13 19:25:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Full PPF wrap""}"
evt_01601,conv_0155,2026-06-13 19:26:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0155""}"
evt_01602,conv_0155,2026-06-13 19:27:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0155""}"
evt_01603,conv_0155,2026-06-13 19:32:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0155""}"
evt_01381,conv_0136,2026-06-13 19:51:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01382,conv_0136,2026-06-13 19:52:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00669""}"
evt_01383,conv_0136,2026-06-13 19:53:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.85}"
evt_01384,conv_0136,2026-06-13 19:54:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01385,conv_0136,2026-06-13 19:56:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_01386,conv_0136,2026-06-13 19:57:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Porsche Macan""}"
evt_01387,conv_0136,2026-06-13 19:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 236-56-58""}"
evt_01388,conv_0136,2026-06-13 20:04:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Interior dry cleaning""}"
evt_01389,conv_0136,2026-06-13 20:05:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0136""}"
evt_01390,conv_0136,2026-06-13 20:06:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0136""}"
evt_01391,conv_0136,2026-06-13 20:11:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0136""}"
evt_00316,conv_0032,2026-06-14 09:51:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_00317,conv_0032,2026-06-14 09:52:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00159""}"
evt_00318,conv_0032,2026-06-14 09:53:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.94}"
evt_00319,conv_0032,2026-06-14 09:54:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00320,conv_0032,2026-06-14 09:56:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Ceramic coating""}"
evt_00321,conv_0032,2026-06-14 09:57:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Volkswagen Tiguan""}"
evt_00322,conv_0032,2026-06-14 09:58:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 132-42-16""}"
evt_00323,conv_0032,2026-06-14 10:05:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0032""}"
evt_00324,conv_0032,2026-06-14 10:06:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0032""}"
evt_01731,conv_0167,2026-06-14 10:08:00,conversation_started,none,idle,system,"{""channel"":""Avito""}"
evt_01732,conv_0167,2026-06-14 10:09:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00824""}"
evt_01733,conv_0167,2026-06-14 10:10:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.93}"
evt_00325,conv_0032,2026-06-14 10:11:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0032""}"
evt_01734,conv_0167,2026-06-14 10:11:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01735,conv_0167,2026-06-14 10:13:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Full PPF wrap""}"
evt_01736,conv_0167,2026-06-14 10:14:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mazda CX-5""}"
evt_01737,conv_0167,2026-06-14 10:15:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 267-87-61""}"
evt_01738,conv_0167,2026-06-14 10:21:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Full PPF wrap""}"
evt_01739,conv_0167,2026-06-14 10:22:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0167""}"
evt_01740,conv_0167,2026-06-14 10:23:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0167""}"
evt_01741,conv_0167,2026-06-14 10:28:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0167""}"
evt_00631,conv_0063,2026-06-14 12:34:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00632,conv_0063,2026-06-14 12:35:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00312""}"
evt_00633,conv_0063,2026-06-14 12:36:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.88}"
evt_00634,conv_0063,2026-06-14 12:37:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_00635,conv_0063,2026-06-14 12:39:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Detailing wash""}"
evt_00636,conv_0063,2026-06-14 12:40:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_00637,conv_0063,2026-06-14 12:41:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 163-73-19""}"
evt_00638,conv_0063,2026-06-14 12:48:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0063""}"
evt_00639,conv_0063,2026-06-14 12:49:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0063""}"
evt_00640,conv_0063,2026-06-14 12:54:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0063""}"
evt_01094,conv_0109,2026-06-14 12:54:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_01095,conv_0109,2026-06-14 12:55:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00532""}"
evt_01096,conv_0109,2026-06-14 12:56:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.86}"
evt_01097,conv_0109,2026-06-14 12:57:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01098,conv_0109,2026-06-14 12:59:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_01099,conv_0109,2026-06-14 13:00:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Mercedes-Benz E-Class""}"
evt_01100,conv_0109,2026-06-14 13:01:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 209-29-67""}"
evt_01101,conv_0109,2026-06-14 13:08:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0109""}"
evt_01102,conv_0109,2026-06-14 13:09:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0109""}"
evt_01103,conv_0109,2026-06-14 13:14:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0109""}"
evt_01458,conv_0143,2026-06-14 13:32:00,conversation_started,none,idle,system,"{""channel"":""WhatsApp""}"
evt_00488,conv_0049,2026-06-14 13:33:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01459,conv_0143,2026-06-14 13:33:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00702""}"
evt_00489,conv_0049,2026-06-14 13:34:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00239""}"
evt_01460,conv_0143,2026-06-14 13:34:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.89}"
evt_00490,conv_0049,2026-06-14 13:35:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""new_service_request"",""confidence"":0.9}"
evt_01461,conv_0143,2026-06-14 13:35:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_00491,conv_0049,2026-06-14 13:36:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""new_service_request""}"
evt_01462,conv_0143,2026-06-14 13:37:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Paint correction""}"
evt_00492,conv_0049,2026-06-14 13:38:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Interior dry cleaning""}"
evt_01463,conv_0143,2026-06-14 13:38:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""BMW X5""}"
evt_00493,conv_0049,2026-06-14 13:39:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Range Rover Sport""}"
evt_01464,conv_0143,2026-06-14 13:39:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 243-63-79""}"
evt_00494,conv_0049,2026-06-14 13:40:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 149-59-67""}"
evt_01465,conv_0143,2026-06-14 13:45:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Paint correction""}"
evt_01466,conv_0143,2026-06-14 13:46:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0143""}"
evt_00495,conv_0049,2026-06-14 13:47:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0049""}"
evt_01467,conv_0143,2026-06-14 13:47:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0143""}"
evt_00496,conv_0049,2026-06-14 13:48:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0049""}"
evt_01468,conv_0143,2026-06-14 13:52:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0143""}"
evt_00497,conv_0049,2026-06-14 13:53:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0049""}"
evt_01414,conv_0139,2026-06-14 15:07:00,conversation_started,none,idle,system,"{""channel"":""Telegram""}"
evt_01415,conv_0139,2026-06-14 15:08:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00683""}"
evt_01416,conv_0139,2026-06-14 15:09:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.85}"
evt_01417,conv_0139,2026-06-14 15:10:00,scenario_selected,intent_detected,scenario_active,fsm,"{""scenario"":""price_consultation""}"
evt_01418,conv_0139,2026-06-14 15:12:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""service"",""value"":""Chrome delete""}"
evt_01419,conv_0139,2026-06-14 15:13:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""car"",""value"":""Audi A6""}"
evt_01420,conv_0139,2026-06-14 15:14:00,field_collected,scenario_active,collecting_fields,fsm,"{""field"":""phone"",""value"":""+7 999 239-59-67""}"
evt_01421,conv_0139,2026-06-14 15:20:00,price_orientation_given,collecting_fields,price_answered,bot,"{""service"":""Chrome delete""}"
evt_01422,conv_0139,2026-06-14 15:21:00,handoff_ready,collecting_fields,handoff_ready,fsm,"{""request_id"":""req_0139""}"
evt_01423,conv_0139,2026-06-14 15:22:00,handoff_sent,handoff_ready,handoff_sent,fsm,"{""request_id"":""req_0139""}"
evt_01424,conv_0139,2026-06-14 15:27:00,request_closed,handoff_sent,request_closed,fsm,"{""request_id"":""req_0139""}"
evt_01359,conv_0134,2026-06-14 15:30:00,conversation_started,none,idle,system,"{""channel"":""Website""}"
evt_01360,conv_0134,2026-06-14 15:31:00,message_received,idle,message_received,bot,"{""message_id"":""msg_00658""}"
evt_01361,conv_0134,2026-06-14 15:32:00,intent_detected,message_received,intent_detected,llm,"{""intent"":""price_consultation"",""confidence"":0.91}"
